track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Gone (feat. Syd); Forever (Pt. II) - EP; 2015-03-10; spotify:album:2g6Vy9zuQupmFv9Y4AAZ4m; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 238226; 40; 2; spotify:track:1slGjcxBJEfM8ehEsLvWF0; 0.564; 0.602; 11; 1; -6.422; 0.0591; 0.0958; 0; 0.138; 0.381; 137.883; 4
Poison (feat. Daniella Wizard); Forever (Pt. II) - EP; 2015-03-10; spotify:album:2g6Vy9zuQupmFv9Y4AAZ4m; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 212053; 32; 4; spotify:track:5S8XHyK4CUT42xBtFrLtc1; 0.3; 0.637; 6; 0; -8.13; 0.0709; 0.000185; 1.43e-05; 0.0793; 0.333; 80.283; 4
Overtime (feat. Sasha Keable); Forever (Pt. II) - EP; 2015-03-10; spotify:album:2g6Vy9zuQupmFv9Y4AAZ4m; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 192040; 24; 3; spotify:track:0qhIlKdtSF0uVDhLzHiSsJ; 0.728; 0.492; 5; 0; -5.846; 0.13; 0.0665; 0; 0.0882; 0.721; 96.937; 4
Animals; Things That I Hide; 2017-01-13; spotify:album:4wPGnD8W0v37cjCS1pjJvm; Orange Skyline; spotify:artist:2khmzZ3jOfcd9tJ821E6Xx; 201026; 19; 5; spotify:track:3QTBxi5xGufveDt0Gpa2JT; 0.765; 0.51; 2; 0; -7.865; 0.0501; 0.27; 0.000945; 0.117; 0.44; 124.024; 4
Stop And Stare; Dreaming Out Loud; 2007-01-01; spotify:album:2KSpGeDoNjqCKg6HL8LAyI; OneRepublic; spotify:artist:5Pwc4xIPtQLFEnJriah9YJ; 223853; 59; 3; spotify:track:48s0QHJgmiNsth3WEO6U4M; 0.492; 0.859; 4; 1; -4.274; 0.0332; 0.0659; 0; 0.0756; 0.251; 92.474; 4
Killing Time; Killing Time; 2017-08-04; spotify:album:1HOIe4ADAaTxSz9I9OcAGJ; R3HAB; spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ; 193142; 38; 1; spotify:track:5XVO2yXESFgE9og4IwrILf; 0.477; 0.581; 10; 0; -7.555; 0.117; 0.454; 1.59e-06; 0.196; 0.171; 110.049; 4
Sleepless Nights (feat. Nightly); In the Shape of a Dream; 2018-08-31; spotify:album:7arFGGWl2p1FTC3LPTw7Dz; ayokay; spotify:artist:4BzCdhJTyTS3gumq9xmymb; 197880; 63; 3; spotify:track:4PUWpNtDejQwwa80LjvxXl; 0.663; 0.696; 11; 1; -5.994; 0.0349; 0.0563; 6.25e-06; 0.226; 0.449; 139.98; 4
Be Fine; Be Fine; 2019-01-18; spotify:album:4zZB6lxyPUV5dRXzvQ2guv; RØMANS; spotify:artist:4b8dLpJgJpNQYzu4AtXLt3; 200246; 46; 1; spotify:track:2Xlx3s6Kv5B4IhAd1ziG2o; 0.623; 0.555; 5; 1; -7.207; 0.049; 0.0753; 3.87e-06; 0.131; 0.624; 161.986; 4
Running Out; Running Out; 2015-12-01; spotify:album:5vYA5O6P4ESBwV1gN1orpi; Matoma; spotify:artist:4YXycRbyyAE0wozTk7QMEq; 211200; 58; 1; spotify:track:2H8LPaY3NSjmOFMH2Rygnz; 0.601; 0.682; 10; 1; -5.905; 0.0338; 0.0856; 0.00384; 0.132; 0.17; 94.999; 4
Information Overload; Information Overload; 2018-12-14; spotify:album:4VrRQV2fSMlrUdbnAuEzfZ; Grabbitz; spotify:artist:4fv1OFJywZ7DHCz3mVQQ45; 221642; 0; 1; spotify:track:7EZ73Foburw5U7LV7h4u7u; 0.674; 0.609; 9; 1; -6.64; 0.0445; 0.0229; 4.2e-05; 0.106; 0.547; 99.939; 4
After Hours; After Hours; 2020-02-19; spotify:album:1wSmi4DMuPu5fG7xtyspT2; The Weeknd; spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ; 361946; 52; 1; spotify:track:4ejyZ4uJEXUURcgKp1kP8v; 0.663; 0.567; 5; 0; -5.941; 0.0309; 0.0938; 0.00978; 0.124; 0.139; 108.959; 4
Fade; Fade; 2017-08-22; spotify:album:0wBycupyyqSimAVubiBdIR; Kidswaste; spotify:artist:4aCkc4HrwC4Dopig7RELoH; 209755; 31; 1; spotify:track:5QyqQZRsgcFU9mLZxiQzZz; 0.548; 0.468; 7; 1; -9.153; 0.0366; 0.684; 4.3e-06; 0.117; 0.04; 114.925; 4
everything matters (when it comes to you); album1; 2018-09-21; spotify:album:09lJhufJEYwygdKq3vUa8t; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 336445; 0; 1; spotify:track:32toozxytWbTFZPBn1H2aZ; 0.528; 0.685; 5; 1; -6.087; 0.0444; 0.24; 1.78e-05; 0.165; 0.167; 128.083; 4
worthy; album1; 2018-09-21; spotify:album:09lJhufJEYwygdKq3vUa8t; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 299142; 0; 9; spotify:track:4jEtx4OioiSGENy3z7rYmy; 0.441; 0.525; 4; 1; -6.946; 0.0392; 0.386; 0.000609; 0.185; 0.232; 104.575; 4
always on my mind; album1; 2018-09-21; spotify:album:09lJhufJEYwygdKq3vUa8t; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 221333; 0; 5; spotify:track:2y3ou8i65NQGyQF9g53iMg; 0.331; 0.412; 4; 0; -6.42; 0.123; 0.769; 0.00284; 0.859; 0.0716; 89.875; 4
brighter days; album1; 2018-09-21; spotify:album:09lJhufJEYwygdKq3vUa8t; San Holo; spotify:artist:0jNDKefhfSbLR9sFvcPLHo; 236718; 0; 4; spotify:track:0OidLNIUhWSBX2UEXbaqQS; 0.603; 0.533; 0; 1; -6.742; 0.0832; 0.4; 0; 0.124; 0.282; 128.037; 4
REMEDY; REMEDY; 2018-08-31; spotify:album:0LOJHhz9ybWLVMLucHYtCe; Alesso; spotify:artist:4AVFqumd2ogHFlRbKIjp1t; 190295; 73; 1; spotify:track:6jreFSOTUAViWjKyzOC4Kg; 0.601; 0.775; 0; 1; -4.612; 0.0473; 0.269; 0; 0.0883; 0.483; 119.964; 4
Tbh Ily - Kidswaste Remix; Tbh Ily; 2016-04-14; spotify:album:58FSEgEu23DDQxk8WVVtxu; Chet Porter; spotify:artist:1BjaGDkxwa2fb2pSCXlFXb; 269973; 34; 1; spotify:track:5RB8vkkDsTGIBBF17Q9TJB; 0.653; 0.684; 10; 1; -9.703; 0.0432; 0.496; 0.794; 0.366; 0.354; 105.049; 4
Sinking Ship; Sinking Ship / Back & Forth; 2018-01-09; spotify:album:0zMY9ikg9RB64fPHXKAmYt; Wild Child; spotify:artist:1xLMexpeeTKQ20SwGMaGSK; 247493; 55; 1; spotify:track:3pC8tUjIZPORslYYmJbJcz; 0.37; 0.174; 4; 0; -19.316; 0.0377; 0.95; 0.0029; 0.11; 0.181; 92.75; 4
The Shine (feat. Chelsea Cutler); The Shine (feat. Chelsea Cutler); 2017-03-31; spotify:album:5fEJs2sD8WK4bZQG3avnbI; ayokay; spotify:artist:4BzCdhJTyTS3gumq9xmymb; 188026; 53; 1; spotify:track:5p6eKTYwFYitUS617IMtyd; 0.679; 0.553; 8; 1; -6.074; 0.0493; 0.266; 0; 0.0841; 0.575; 99.983; 4
Too Young (feat. Baker Grace); Too Young (feat. Baker Grace); 2017-06-30; spotify:album:0Us56y8zgVlUNQCQ0ppk6V; ayokay; spotify:artist:4BzCdhJTyTS3gumq9xmymb; 203026; 49; 1; spotify:track:2SBFbElrbcLtfOBcQ2pYdy; 0.648; 0.433; 6; 1; -9.192; 0.0435; 0.29; 0; 0.0542; 0.57; 93.973; 4
Signs (feat. Shantee); Summer Feels - EP; 2016-08-26; spotify:album:3uhfuZ398DO04cdnp8ic86; Project 46; spotify:artist:2RhRT6DNOVoDTfS0rG31pZ; 195996; 0; 2; spotify:track:7eYp2WUzbOXNUE6PRTkZF8; 0.64; 0.854; 8; 1; -5.591; 0.0458; 0.0175; 0.000353; 0.124; 0.232; 120.024; 4
One Day At A Time; The Story of Us (Deluxe); 2018-02-16; spotify:album:30v79AzKU1U5Rc7pwmzbkk; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 197333; 39; 10; spotify:track:7Lc7nopSC5ZJ7MWAllGhBq; 0.75; 0.694; 2; 1; -5.876; 0.0342; 0.44; 1.53e-06; 0.0881; 0.656; 106.017; 4
Impurity; Impurity; 2014-09-20; spotify:album:18EM9JwvL3u6se9F7SiEcw; Kaizen; spotify:artist:3C9ZYQMURYOJ0oFgZM7mJu; 329869; 0; 1; spotify:track:39LBR4qpJz47lJmKUpA0H9; 0.466; 0.566; 3; 1; -8.617; 0.0327; 0.399; 0.137; 0.0738; 0.147; 180.035; 4
Junkie; Junkie; 2016-11-03; spotify:album:6RVGIa9zhhYAiBem7riGLq; Nevve; spotify:artist:3RTklnRcfHgkQJwFpgOq3t; 175868; 32; 1; spotify:track:4XB6arHA49I5086SjtkzAo; 0.573; 0.701; 4; 0; -5.076; 0.0378; 0.0296; 1.57e-06; 0.169; 0.127; 140.153; 4
where r u; where r u; 2017-05-02; spotify:album:2F2609uOxkhgnd6OysbbU4; Kill Paris; spotify:artist:6BNaPZdAIZAJnbgJRiZz2w; 194579; 43; 1; spotify:track:6OiOs0sxOk3vxuEjFBwAhn; 0.637; 0.526; 7; 1; -8.86; 0.0677; 0.0336; 0.424; 0.148; 0.156; 106.998; 4
Blue Hundreds; Blue Hundreds; 2017-09-11; spotify:album:3lq4qxn5u2JHPdddpfB7Bd; Holy Mattress Money; spotify:artist:6QCd5jmXOjrOBVzxSiLGqc; 216000; 0; 1; spotify:track:3TN5JwGMrpLYFQjEm2wTjM; 0.798; 0.508; 1; 1; -6.989; 0.0526; 0.368; 3.21e-06; 0.265; 0.675; 110.012; 4
La da De Du; Life in Boxes; 2017-03-03; spotify:album:7jhQut5uXGg3RefA7DhBBU; Yoe Mase; spotify:artist:4IuWSIEfIed8aZb49YA4Cj; 197238; 30; 11; spotify:track:2ruVwoLvRMRgg8aX6oonkh; 0.581; 0.525; 11; 0; -5.643; 0.0346; 0.37; 0.0012; 0.102; 0.194; 120.238; 4
Anything at All; Life in Boxes; 2017-03-03; spotify:album:7jhQut5uXGg3RefA7DhBBU; Yoe Mase; spotify:artist:4IuWSIEfIed8aZb49YA4Cj; 199253; 19; 5; spotify:track:4ja0URi9Gx5jwahYKnz84c; 0.184; 0.388; 7; 1; -11.517; 0.0383; 0.536; 0.149; 0.155; 0.0626; 80.938; 4
Soul; Bipolar Paradise; 2014; spotify:album:77BrPm1lMLpIHYwhjflj01; Eden Project; spotify:artist:26plsJBmW5se3wurhwzaEK; 126824; 37; 4; spotify:track:609mqRVCio3XULlX0kOUSC; 0.438; 0.0599; 2; 1; -20.561; 0.0402; 0.951; 0.0172; 0.414; 0.154; 129.085; 4
Lonely; Life in Boxes; 2017-03-03; spotify:album:7jhQut5uXGg3RefA7DhBBU; Yoe Mase; spotify:artist:4IuWSIEfIed8aZb49YA4Cj; 247492; 42; 2; spotify:track:3iSJ9u9SMDEEkJuTfqrtVL; 0.435; 0.592; 10; 1; -5.912; 0.0367; 0.0683; 0.000136; 0.142; 0.302; 152.019; 4
Breathe; Breathe; 2017-12-08; spotify:album:7khq4K1QQ8Gb1Gw5pAS9hz; Mako; spotify:artist:0Ye4nfYAA91T1X56gnlXAA; 188360; 44; 1; spotify:track:6oJn6CVEELRmAMOYypSu4P; 0.387; 0.571; 7; 0; -6.354; 0.0402; 0.493; 0; 0.106; 0.555; 152.906; 5
Sky Blush; Sky Blush; 2017-03-17; spotify:album:7Mlzhc45FgkCYvpo9SJvxp; yuzu blur; spotify:artist:2NnBvycZmkfFgGyiWZEX3R; 228837; 33; 1; spotify:track:2eYZUdyueyKaBk3iHqLKFn; 0.792; 0.393; 9; 1; -11.571; 0.0549; 0.42; 0.00278; 0.0396; 0.806; 85.982; 4
Sunny Days; Sunny Days; 2017-06-16; spotify:album:0SottnyJaBApBrZZT6Y3kb; Armin van Buuren; spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5; 210125; 54; 1; spotify:track:6RrUUleT9JI0KQHZYBdJMB; 0.631; 0.71; 7; 1; -7.09; 0.031; 0.00919; 0.00577; 0.139; 0.243; 115.007; 4
Mind (feat. Kai) - Ekali & Gravez Remix; Mind (feat. Kai) [Remixes]; 2016-07-28; spotify:album:4OWIDGjTkXMKEaEGJrbQqa; Skrillex; spotify:artist:5he5w2lnU9x7JFhnwcekXX; 255849; 44; 3; spotify:track:6Becybd5TsDaxOiP9YzGf9; 0.557; 0.722; 6; 0; -5.754; 0.0737; 0.0545; 2.29e-06; 0.077; 0.159; 106.046; 4
Raconte-Moi Une Histoire; Hurry Up, We're Dreaming; 2011; spotify:album:6R0ynY7RF20ofs9GJR5TXR; M83; spotify:artist:63MQldklfxkjYDoUE4Tppz; 244093; 41; 6; spotify:track:0SeMmdPt7Ksu1fIAgnPIOG; 0.551; 0.696; 10; 1; -7.252; 0.0356; 0.0522; 0.0548; 0.377; 0.277; 90.573; 4
Lost & Found; Sins; 2017-01-13; spotify:album:0X37RJbodsV1IxB03taFDP; Tedy; spotify:artist:2Iyxo030DdKWKmhhEaS22p; 208397; 40; 1; spotify:track:1u3P8hOxfjTArL9w5bb8u4; 0.598; 0.532; 11; 1; -10.201; 0.0768; 0.764; 0.000319; 0.36; 0.271; 108.521; 4
Show Me Love; Sugar; 2015-09-25; spotify:album:5XyJzEROSmup2TcWmVjTIt; Robin Schulz; spotify:artist:3t5xRXzsuZmMDkQzgOX35S; 255959; 60; 5; spotify:track:0aHOXu219Z4MqEKwiKsddl; 0.53; 0.65; 11; 0; -6.251; 0.03; 0.0461; 0; 0.0974; 0.316; 123.972; 4
We're All We Need (feat. Zoë Johnston); We Are All We Need; 2015-01-20; spotify:album:5I7J8PBLHiIeddkMDAdn19; Above & Beyond; spotify:artist:10gzBoINW3cLJfZUka8Zoe; 262426; 0; 2; spotify:track:0XUWZEDgeqL95Gm2IYWoPr; 0.565; 0.484; 3; 1; -8.722; 0.0424; 0.744; 0.000333; 0.412; 0.115; 127.011; 4
Splendor; Hurry Up, We're Dreaming; 2011; spotify:album:6R0ynY7RF20ofs9GJR5TXR; M83; spotify:artist:63MQldklfxkjYDoUE4Tppz; 307586; 38; 5; spotify:track:0NOQxyVgo8javoH9H4wvU7; 0.192; 0.193; 2; 1; -11.249; 0.0339; 0.93; 0.768; 0.0926; 0.138; 129.208; 4
Committed To Sparkle Motion; Falling (Committed To Sparkle Motion); 2013-05-05; spotify:album:47Aba5b2zPgKezdwPkxQtA; Discopolis; spotify:artist:7vfpOh4NjK9TO3n70v1G1i; 243733; 18; 2; spotify:track:7DcuhikixrfroA7RplHK9l; 0.536; 0.806; 5; 0; -4.155; 0.0259; 0.0265; 0.00376; 0.0993; 0.243; 99.99; 4
Find; Find; 2018-03-01; spotify:album:1OERZ2jIQdVN97RPu8VVq5; Shallou; spotify:artist:7C3Cbtr2PkH2l4tOGhtCsk; 219118; 0; 1; spotify:track:3a1DVjwshmHW9DR7pJMTaR; 0.55; 0.468; 0; 1; -7.608; 0.0425; 0.054; 0.00108; 0.232; 0.293; 92.06; 4
Intro; xx; 2009-08-18; spotify:album:2rmMeEq5D1Bg7YFRwtHBDr; The xx; spotify:artist:3iOvXCl6edW5Um0fXEBRXy; 127920; 63; 1; spotify:track:0DAsxISzun85PbsqAfIzeC; 0.617; 0.778; 9; 0; -8.871; 0.027; 0.459; 0.925; 0.128; 0.152; 100.363; 4
Crashing (feat. Bahari); Crashing (feat. Bahari); 2019-01-25; spotify:album:24ZhIfDRtc1buuN8J9bWQm; ILLENIUM; spotify:artist:45eNHdiiabvmbp4erw26rg; 230000; 59; 1; spotify:track:7egj375ez0KtF3bYCfAHdZ; 0.582; 0.681; 5; 1; -6.138; 0.0458; 0.342; 0; 0.186; 0.273; 95.995; 4
We Don't Need To Dance; We Dont Need To Dance; 2018-04-06; spotify:album:7MNXIhkcKmie9wrqGC1Uqo; Castelle; spotify:artist:4EDL1aHoT46jRLUjubeVNM; 159094; 35; 1; spotify:track:76c9yn9NDJDYswNcJIBT7c; 0.583; 0.453; 8; 0; -9.951; 0.228; 0.147; 0; 0.106; 0.643; 101.776; 4
Wild Ones; Wild Ones; 2014-12-30; spotify:album:0i38l8BvajWcN009SoRDVp; Bahari; spotify:artist:0fs8oBR1rx7JIXZi75h7Uu; 184253; 44; 1; spotify:track:6UrF9LIhffllzblKlEVYxm; 0.686; 0.286; 11; 0; -10.216; 0.0261; 0.791; 1.18e-05; 0.104; 0.229; 96.994; 4
Shadow of the Sun; Shadow Of The Sun; 2013-12-10; spotify:album:3o1Qgo1yjOaCGHhHcdyDke; Max Elto; spotify:artist:3YvItMA9raEv1Im7sclgDK; 145780; 35; 1; spotify:track:0rBYjvCRYvfkrU44p98Gne; 0.583; 0.159; 2; 1; -10.469; 0.0394; 0.932; 0.000273; 0.0969; 0.354; 126.174; 4
Disorder; In Contrast; 2016-12-02; spotify:album:2vQJb0QOfAJwT3NIsm1Ad3; RKCB; spotify:artist:4QDvXnbmw1znkqkK1119Fc; 238500; 35; 2; spotify:track:3ayy9CpUUw3xmBWtrNR2gV; 0.561; 0.466; 6; 0; -8.345; 0.0445; 0.511; 0.000342; 0.0591; 0.378; 78.021; 4
February 3rd; Lost & Found; 2018-06-08; spotify:album:2B0fUi0BSwxK2HGNtaFApb; Jorja Smith; spotify:artist:1CoZyIx7UvdxT5c8UkMzHd; 242035; 0; 4; spotify:track:00uaBUnmyGxBUSwG37sWHx; 0.581; 0.466; 2; 1; -8.839; 0.0379; 0.452; 0.000922; 0.131; 0.272; 84.636; 4
Miracles (Back in Time); Shake, Shook, Shaken; 2015-02-10; spotify:album:3GGJlh7y7yWax4SY3n9cag; The Dø; spotify:artist:2mcNCn1qbZUQ3J9KHapUxj; 269173; 22; 3; spotify:track:4gwNsHGkEAj3pQuY9JRQV4; 0.694; 0.873; 7; 0; -5.545; 0.0488; 0.18; 0.0562; 0.113; 0.42; 125.903; 4
On Melancholy Hill; Plastic Beach; 2010-03-03; spotify:album:2dIGnmEIy1WZIcZCFSj6i8; Gorillaz; spotify:artist:3AA28KZvwAUcZuOKwyblJQ; 233866; 75; 10; spotify:track:0q6LuUqGLUiCPP1cbdwFs3; 0.689; 0.739; 2; 1; -5.81; 0.026; 1.51e-05; 0.509; 0.064; 0.578; 120.423; 4
Feel Good Inc.; Demon Days; 2005-05-23; spotify:album:0bUTHlWbkSQysoM3VsWldT; Gorillaz; spotify:artist:3AA28KZvwAUcZuOKwyblJQ; 222640; 81; 6; spotify:track:0d28khcov6AiegSCpG5TuT; 0.818; 0.705; 6; 1; -6.679; 0.177; 0.00836; 0.00233; 0.613; 0.772; 138.559; 4
Clint Eastwood; Gorillaz; 2001; spotify:album:0YvYmLBFFwYxgI4U9KKgUm; Gorillaz; spotify:artist:3AA28KZvwAUcZuOKwyblJQ; 340920; 69; 5; spotify:track:7yMiX7n9SBvadzox8T5jzT; 0.663; 0.694; 10; 0; -8.627; 0.172; 0.0249; 0; 0.0698; 0.524; 167.964; 4
Windswept; Skeletons; 2017-03-10; spotify:album:15kMTVJOBTuAjzZFpf2Fm2; Crywolf; spotify:artist:33o00sXuyWiApOFzo0vr0z; 368088; 35; 6; spotify:track:3AnQ24BPNSu4tVIPoONrH0; 0.171; 0.439; 2; 0; -5.707; 0.035; 0.678; 0; 0.182; 0.141; 159.693; 3
Sweet Disposition; Conditions; 2009-03-24; spotify:album:47enZlu6ssi5aFaAxHc0wt; The Temper Trap; spotify:artist:4W48hZAnAHVOC2c8WH8pcq; 230800; 64; 2; spotify:track:5RoIXwyTCdyUjpMMkk4uPd; 0.531; 0.821; 2; 1; -6.812; 0.0439; 0.0701; 0.171; 0.124; 0.34; 129.139; 4
Aldrig Mer (feat. TENDER); Places We Don't Know; 2018-03-23; spotify:album:7v5PnPxKBVwKVQ6tytgUzG; Kasbo; spotify:artist:1ikID9RZZMvkuBGDWrqajq; 243918; 52; 3; spotify:track:1ImSaJvKCQ0Gewcdx1KzF8; 0.359; 0.774; 7; 1; -5.789; 0.0745; 0.0649; 0.104; 0.11; 0.141; 184.739; 4
Bad Intentions; Bad Intentions; 2014-01-01; spotify:album:2o4GTJUeIAvL7gfQ4VHIIM; Niykee Heaton; spotify:artist:63bCkf4n15jiKjHhLV7kSZ; 198167; 48; 1; spotify:track:5uikGLo0VR0LfqxMQAYxnx; 0.616; 0.691; 11; 0; -4.123; 0.064; 0.298; 0; 0.108; 0.192; 123.943; 4
Helena Beat; Torches; 2011-05-23; spotify:album:7Kmmw7Z5D2UD5MVwdm10sT; Foster The People; spotify:artist:7gP3bB2nilZXLfPHJhMdvc; 276173; 64; 1; spotify:track:4VbDJMkAX3dWNBdn3KH6Wx; 0.67; 0.876; 5; 0; -4.905; 0.0536; 0.0127; 0.00302; 0.109; 0.736; 126.968; 4
Tokyo Narita - Freestyle; Tokyo Narita (Freestyle); 2016-05-13; spotify:album:2UY6XpyvxysQ6Z6KQ53GKi; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 145600; 52; 1; spotify:track:0W182mlOojwvO1HoXPkHXY; 0.276; 0.368; 5; 0; -13.069; 0.144; 0.897; 0.000912; 0.11; 0.0914; 76.465; 4
Ain’t No Sunshine - Lido Remix; Ain’t No Sunshine (Lido Remix); 2015-05-26; spotify:album:3aZxtEUor5GMJs1guDVe6g; Bill Withers; spotify:artist:1ThoqLcyIYvZn7iWbj8fsj; 186629; 50; 1; spotify:track:5Y6c7TRTceWR7HPYtXYC6Z; 0.594; 0.789; 9; 0; -7.678; 0.504; 0.0742; 0.00136; 0.172; 0.443; 75.252; 4
Muddy Waters; Lost on You; 2017-05-05; spotify:album:0dYi4VGov4Dl4AED2eVwPw; LP; spotify:artist:0J7U24vlOOIeMpuaO6Q85A; 228547; 57; 1; spotify:track:28t0Fp23qgptKwnTn55Hq2; 0.509; 0.484; 8; 0; -7.802; 0.0701; 0.394; 3.41e-06; 0.308; 0.249; 125.0; 4
Graveyard; Manic; 2020-01-17; spotify:album:68enXe5XcJdciSDAZr0Alr; Halsey; spotify:artist:26VFTg2z8YR0cCuwLzESi2; 181805; 80; 3; spotify:track:2ufmtcIFdFpuUYBPXK5f67; 0.667; 0.583; 11; 0; -5.127; 0.0747; 0.231; 4.48e-05; 0.181; 0.187; 92.043; 4
Doses & Mimosas; Year of the Caprese; 2014; spotify:album:070DVvXuLD3fM3KYs47tas; Cherub; spotify:artist:00dwwnz3V4kRfu3UFYpJLz; 323253; 69; 6; spotify:track:44CZRkOxv7UItaAUmh8PgN; 0.775; 0.655; 5; 1; -7.333; 0.102; 0.114; 0.00016; 0.035; 0.346; 114.503; 4
Changes; Changes; 2013-11-15; spotify:album:2TQZYFed2I2ajTSzwZV7ag; Faul & Wad Ad; spotify:artist:6HUm6AHJE0oisACMN6NNJ5; 345173; 4; 1; spotify:track:13qqdlSeF8FcxsRyapDMZ0; 0.822; 0.704; 3; 0; -8.242; 0.0374; 0.00864; 0.627; 0.0633; 0.255; 125.999; 4
Location Unknown ◐ (feat. BEKA) - Brooklyn Session; Location Unknown ◐ (feat. BEKA) [Brooklyn Session]; 2019-01-18; spotify:album:7MGfy0nCwVwG1glj5t1tIB; HONNE; spotify:artist:0Vw76uk7P8yVtTClWyOhac; 328050; 55; 1; spotify:track:4aT6vP9y2eDjxmRGm5ZqSC; 0.508; 0.293; 5; 1; -7.47; 0.0446; 0.941; 0; 0.0787; 0.395; 91.511; 4
